"BehaviorSpace results (NetLogo 6.2.0)"
"code (4).nlogo"
"WaitingTime"
"01/28/2021 15:45:31:492 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","distancing?","spread-decease?","threshold-attendance","numberOfPeople","max-patience","r-distance","[step]","waitingTime"
"2","true","false","6","121","50","1.5","723","714"
"1","true","false","6","121","50","1.5","588","855"
"3","true","false","6","121","50","1.5","629","841"
"4","true","false","6","121","100","1.5","706","380"
"6","true","false","6","121","100","1.5","680","343"
"5","true","false","6","121","100","1.5","686","398"
"2","true","false","6","121","50","1.5","724","716"
"6","true","false","6","121","100","1.5","681","343"
"1","true","false","6","121","50","1.5","589","855"
"4","true","false","6","121","100","1.5","707","380"
"3","true","false","6","121","50","1.5","630","843"
"5","true","false","6","121","100","1.5","687","398"
"2","true","false","6","121","50","1.5","725","720"
"6","true","false","6","121","100","1.5","682","343"
"4","true","false","6","121","100","1.5","708","381"
"5","true","false","6","121","100","1.5","688","398"
"2","true","false","6","121","50","1.5","726","723"
"6","true","false","6","121","100","1.5","683","343"
"1","true","false","6","121","50","1.5","590","855"
"3","true","false","6","121","50","1.5","631","843"
"5","true","false","6","121","100","1.5","689","400"
"4","true","false","6","121","100","1.5","709","382"
"2","true","false","6","121","50","1.5","727","724"
"6","true","false","6","121","100","1.5","684","343"
"3","true","false","6","121","50","1.5","632","846"
"1","true","false","6","121","50","1.5","591","855"
"5","true","false","6","121","100","1.5","690","403"
"6","true","false","6","121","100","1.5","685","343"
"4","true","false","6","121","100","1.5","710","382"
"2","true","false","6","121","50","1.5","728","725"
"3","true","false","6","121","50","1.5","633","846"
"5","true","false","6","121","100","1.5","691","404"
"1","true","false","6","121","50","1.5","592","856"
"6","true","false","6","121","100","1.5","686","343"
"2","true","false","6","121","50","1.5","729","728"
"4","true","false","6","121","100","1.5","711","382"
"5","true","false","6","121","100","1.5","692","404"
"3","true","false","6","121","50","1.5","634","846"
"2","true","false","6","121","50","1.5","730","730"
"6","true","false","6","121","100","1.5","687","343"
"1","true","false","6","121","50","1.5","593","858"
"4","true","false","6","121","100","1.5","712","382"
"5","true","false","6","121","100","1.5","693","404"
"6","true","false","6","121","100","1.5","688","343"
"2","true","false","6","121","50","1.5","731","730"
"3","true","false","6","121","50","1.5","635","847"
"1","true","false","6","121","50","1.5","594","859"
"4","true","false","6","121","100","1.5","713","382"
"5","true","false","6","121","100","1.5","694","404"
"2","true","false","6","121","50","1.5","732","731"
"6","true","false","6","121","100","1.5","689","343"
"3","true","false","6","121","50","1.5","636","848"
"1","true","false","6","121","50","1.5","595","860"
"6","true","false","6","121","100","1.5","690","343"
"2","true","false","6","121","50","1.5","733","734"
"5","true","false","6","121","100","1.5","695","405"
"4","true","false","6","121","100","1.5","714","382"
"3","true","false","6","121","50","1.5","637","849"
"6","true","false","6","121","100","1.5","691","343"
"2","true","false","6","121","50","1.5","734","734"
"1","true","false","6","121","50","1.5","596","862"
"5","true","false","6","121","100","1.5","696","405"
"6","true","false","6","121","100","1.5","692","343"
"2","true","false","6","121","50","1.5","735","734"
"4","true","false","6","121","100","1.5","715","383"
"3","true","false","6","121","50","1.5","638","849"
"5","true","false","6","121","100","1.5","697","406"
"1","true","false","6","121","50","1.5","597","864"
"2","true","false","6","121","50","1.5","736","734"
"6","true","false","6","121","100","1.5","693","343"
"3","true","false","6","121","50","1.5","639","851"
"4","true","false","6","121","100","1.5","716","383"
"5","true","false","6","121","100","1.5","698","406"
"2","true","false","6","121","50","1.5","737","735"
"6","true","false","6","121","100","1.5","694","343"
"3","true","false","6","121","50","1.5","640","851"
"5","true","false","6","121","100","1.5","699","406"
"4","true","false","6","121","100","1.5","717","383"
"1","true","false","6","121","50","1.5","598","865"
"2","true","false","6","121","50","1.5","738","736"
"5","true","false","6","121","100","1.5","700","425"
"6","true","false","6","121","100","1.5","695","343"
"3","true","false","6","121","50","1.5","641","851"
"4","true","false","6","121","100","1.5","718","386"
"2","true","false","6","121","50","1.5","739","738"
"5","true","false","6","121","100","1.5","701","427"
"6","true","false","6","121","100","1.5","696","343"
"3","true","false","6","121","50","1.5","642","851"
"1","true","false","6","121","50","1.5","599","867"
"2","true","false","6","121","50","1.5","740","738"
"6","true","false","6","121","100","1.5","697","343"
"5","true","false","6","121","100","1.5","702","429"
"4","true","false","6","121","100","1.5","719","388"
"3","true","false","6","121","50","1.5","643","851"
"2","true","false","6","121","50","1.5","741","738"
"1","true","false","6","121","50","1.5","600","878"
"6","true","false","6","121","100","1.5","698","343"
"5","true","false","6","121","100","1.5","703","433"
"4","true","false","6","121","100","1.5","720","393"
"2","true","false","6","121","50","1.5","742","741"
"3","true","false","6","121","50","1.5","644","852"
"6","true","false","6","121","100","1.5","699","343"
"1","true","false","6","121","50","1.5","601","878"
"5","true","false","6","121","100","1.5","704","433"
"2","true","false","6","121","50","1.5","743","742"
"4","true","false","6","121","100","1.5","721","395"
"1","true","false","6","121","50","1.5","602","878"
"6","true","false","6","121","100","1.5","700","347"
"3","true","false","6","121","50","1.5","645","852"
"5","true","false","6","121","100","1.5","705","433"
"2","true","false","6","121","50","1.5","744","742"
"4","true","false","6","121","100","1.5","722","395"
"6","true","false","6","121","100","1.5","701","348"
"1","true","false","6","121","50","1.5","603","878"
"5","true","false","6","121","100","1.5","706","433"
"3","true","false","6","121","50","1.5","646","853"
"2","true","false","6","121","50","1.5","745","744"
"6","true","false","6","121","100","1.5","702","349"
"2","true","false","6","121","50","1.5","746","744"
"5","true","false","6","121","100","1.5","707","433"
"4","true","false","6","121","100","1.5","723","395"
"1","true","false","6","121","50","1.5","604","879"
"3","true","false","6","121","50","1.5","647","853"
"2","true","false","6","121","50","1.5","747","744"
"6","true","false","6","121","100","1.5","703","350"
"5","true","false","6","121","100","1.5","708","433"
"4","true","false","6","121","100","1.5","724","396"
"6","true","false","6","121","100","1.5","704","351"
"1","true","false","6","121","50","1.5","605","880"
"2","true","false","6","121","50","1.5","748","745"
"3","true","false","6","121","50","1.5","648","854"
"5","true","false","6","121","100","1.5","709","433"
"4","true","false","6","121","100","1.5","725","397"
"6","true","false","6","121","100","1.5","705","351"
"2","true","false","6","121","50","1.5","749","746"
"1","true","false","6","121","50","1.5","606","898"
"3","true","false","6","121","50","1.5","649","857"
"5","true","false","6","121","100","1.5","710","433"
"6","true","false","6","121","100","1.5","706","357"
"2","true","false","6","121","50","1.5","750","748"
"4","true","false","6","121","100","1.5","726","398"
"5","true","false","6","121","100","1.5","711","433"
"1","true","false","6","121","50","1.5","607","901"
"3","true","false","6","121","50","1.5","650","873"
"6","true","false","6","121","100","1.5","707","357"
"2","true","false","6","121","50","1.5","751","749"
"4","true","false","6","121","100","1.5","727","399"
"5","true","false","6","121","100","1.5","712","434"
"2","true","false","6","121","50","1.5","752","751"
"6","true","false","6","121","100","1.5","708","357"
"3","true","false","6","121","50","1.5","651","877"
"1","true","false","6","121","50","1.5","608","901"
"5","true","false","6","121","100","1.5","713","434"
"2","true","false","6","121","50","1.5","753","751"
"6","true","false","6","121","100","1.5","709","358"
"4","true","false","6","121","100","1.5","728","400"
"3","true","false","6","121","50","1.5","652","879"
"5","true","false","6","121","100","1.5","714","434"
"2","true","false","6","121","50","1.5","754","751"
"1","true","false","6","121","50","1.5","609","902"
"6","true","false","6","121","100","1.5","710","358"
"3","true","false","6","121","50","1.5","653","879"
"4","true","false","6","121","100","1.5","729","401"
"2","true","false","6","121","50","1.5","755","751"
"5","true","false","6","121","100","1.5","715","434"
"6","true","false","6","121","100","1.5","711","360"
"1","true","false","6","121","50","1.5","610","902"
"3","true","false","6","121","50","1.5","654","879"
"2","true","false","6","121","50","1.5","756","751"
"5","true","false","6","121","100","1.5","716","434"
"6","true","false","6","121","100","1.5","712","360"
"4","true","false","6","121","100","1.5","730","410"
"2","true","false","6","121","50","1.5","757","751"
"3","true","false","6","121","50","1.5","655","879"
"5","true","false","6","121","100","1.5","717","435"
"6","true","false","6","121","100","1.5","713","360"
"2","true","false","6","121","50","1.5","758","751"
"4","true","false","6","121","100","1.5","731","410"
"5","true","false","6","121","100","1.5","718","436"
"1","true","false","6","121","50","1.5","611","905"
"6","true","false","6","121","100","1.5","714","360"
"3","true","false","6","121","50","1.5","656","882"
"2","true","false","6","121","50","1.5","759","751"
"4","true","false","6","121","100","1.5","732","410"
"1","true","false","6","121","50","1.5","612","907"
"5","true","false","6","121","100","1.5","719","437"
"6","true","false","6","121","100","1.5","715","360"
"2","true","false","6","121","50","1.5","760","751"
"3","true","false","6","121","50","1.5","657","883"
"4","true","false","6","121","100","1.5","733","410"
"5","true","false","6","121","100","1.5","720","437"
"6","true","false","6","121","100","1.5","716","360"
"1","true","false","6","121","50","1.5","613","907"
"2","true","false","6","121","50","1.5","761","751"
"3","true","false","6","121","50","1.5","658","884"
"4","true","false","6","121","100","1.5","734","411"
"5","true","false","6","121","100","1.5","721","437"
"6","true","false","6","121","100","1.5","717","360"
"2","true","false","6","121","50","1.5","762","751"
"3","true","false","6","121","50","1.5","659","885"
"1","true","false","6","121","50","1.5","614","908"
"5","true","false","6","121","100","1.5","722","439"
"4","true","false","6","121","100","1.5","735","411"
"6","true","false","6","121","100","1.5","718","360"
"2","true","false","6","121","50","1.5","763","751"
"6","true","false","6","121","100","1.5","719","360"
"3","true","false","6","121","50","1.5","660","886"
"1","true","false","6","121","50","1.5","615","909"
"5","true","false","6","121","100","1.5","723","439"
"4","true","false","6","121","100","1.5","736","411"
"5","true","false","6","121","100","1.5","724","439"
"2","true","false","6","121","50","1.5","764","751"
"1","true","false","6","121","50","1.5","616","911"
